Sorte;ZM;Datum;Betriebszeit;Gesamtenergie;Produktion;kWh/t;t/h
03;ZMA;2021-08-04 00:00:00;1.31;1799.04;37.05;48.557085020242916;28.2824427480916
03;ZMA;2021-08-05 00:00:00;7.4;10006.05;306.22;32.67601724250538;41.381081081081085
03;ZMA;2021-08-06 00:00:00;18.76;25830.57;769.9;33.550552019742824;41.03944562899786
03;ZMA;2021-08-07 00:00:00;22.03;30278.03;900.17;33.63590210737972;40.861098502042665
03;ZMA;2021-08-08 00:00:00;0.0;0.0;0.0;;
03;ZMA;2021-08-09 00:00:00;7.0;9617.83;295.65;32.531134787755796;42.23571428571428
03;ZMA;2021-08-10 00:00:00;21.45;29129.94;939.0;31.022300319488817;43.77622377622378
03;ZMA;2021-08-11 00:00:00;6.19;8417.52;266.76;31.554655870445348;43.095315024232626
03;ZMA;2021-08-16 00:00:00;9.78;13337.58;413.6;32.24753384912959;42.290388548057265
03;ZMA;2021-08-17 00:00:00;24.0;32440.76;1088.1;29.814134730263763;45.3375
03;ZMA;2021-08-18 00:00:00;21.6;29320.7;996.56;29.421911375130453;46.13703703703703
03;ZMA;2021-08-19 00:00:00;0.0;0.0;0.0;;
03;ZMA;2021-08-21 00:00:00;14.57;19877.07;656.52;30.27641199049534;45.05971173644475
03;ZMA;2021-08-23 00:00:00;1.59;2251.59;74.32;30.295882669537143;46.74213836477987
03;ZMA;2021-08-24 00:00:00;0.7;955.41;26.03;36.704187475989244;37.18571428571429
03;ZMA;2021-08-25 00:00:00;16.88;23082.48;741.36;31.135318873421816;43.91943127962086
03;ZMA;2021-08-26 00:00:00;10.18;13926.75;434.99;32.016253247201085;42.72986247544205
03;ZMA;2021-08-27 00:00:00;15.25;20610.83;665.3;30.979753494664067;43.626229508196715
03;ZMA;2021-09-03 00:00:00;22.71;30601.59;984.24;31.091593513777127;43.339498018494055
03;ZMA;2021-09-04 00:00:00;24.0;32350.64;1023.96;31.593656002187583;42.665
03;ZMA;2021-09-05 00:00:00;4.13;5563.06;172.7;32.21227562246671;41.81598062953995
03;ZMA;2021-09-08 00:00:00;10.53;14068.15;474.22;29.665872379908055;45.03513770180437
03;ZMA;2021-09-09 00:00:00;16.66;22361.15;754.92;29.62055582048429;45.31332533013205
03;ZMA;2021-09-10 00:00:00;22.64;30526.75;963.47;31.68417283361184;42.55609540636043
03;ZMA;2021-09-11 00:00:00;13.75;18518.15;576.16;32.14063801721744;41.902545454545454
03;ZMA;2021-09-13 00:00:00;5.68;7761.46;241.1;32.19187059311489;42.44718309859155
03;ZMA;2021-09-14 00:00:00;6.48;8697.13;269.27;32.298919300330525;41.554012345679006
03;ZMA;2021-09-20 00:00:00;15.09;20171.66;614.86;32.80691539537455;40.746189529489726
03;ZMA;2021-09-21 00:00:00;8.25;11064.01;333.86;33.139669322470496;40.46787878787879
03;ZMA;2021-09-22 00:00:00;16.14;21613.38;699.5;30.898327376697644;43.339529120198264
03;ZMA;2021-09-23 00:00:00;7.49;9957.64;339.44;29.33549375441904;45.31909212283044
03;ZMA;2021-09-26 00:00:00;7.66;10175.48;336.95;30.198783202255527;43.98825065274151
03;ZMA;2021-09-27 00:00:00;12.67;16960.83;539.06;31.46371461432865;42.54617205998421
03;ZMA;2021-09-28 00:00:00;24.0;31877.07;1042.1;30.58926206698014;43.42083333333333
03;ZMA;2021-09-29 00:00:00;20.05;26650.64;888.63;29.990704792770895;44.32069825436409
03;ZMA;2021-09-30 00:00:00;5.8;7793.63;249.26;31.267070528765146;42.97586206896552
03;ZMA;2021-10-04 00:00:00;16.57;22171.34;708.25;31.30439816448994;42.74290887145443
03;ZMA;2021-10-05 00:00:00;19.42;25617.2;831.44;30.810641778119887;42.81359423274974
03;ZMA;2021-10-06 00:00:00;22.66;29970.38;1002.87;29.884611165953714;44.25728155339806
03;ZMA;2021-10-07 00:00:00;22.6;29906.37;1009.71;29.61877172653534;44.67743362831858
03;ZMA;2021-10-08 00:00:00;1.06;1398.09;44.46;31.44601889338731;41.943396226415096
03;ZMA;2021-10-11 00:00:00;12.71;16958.28;546.32;31.04092839361546;42.98347757671125
03;ZMA;2021-10-12 00:00:00;22.66;30034.08;991.18;30.30133779939063;43.74139452780229
03;ZMA;2021-10-13 00:00:00;17.43;23103.18;798.02;28.95062780381444;45.784279977051064
03;ZMA;2021-10-14 00:00:00;0.61;797.45;20.83;38.283725396063375;34.147540983606554
03;ZMA;2021-10-18 00:00:00;10.81;14324.2;482.3;29.699771926187022;44.61609620721554
03;ZMA;2021-10-19 00:00:00;15.82;20881.21;705.04;29.61705718824464;44.56637168141592
03;ZMA;2021-10-22 00:00:00;12.84;16915.61;582.54;29.037679815978304;45.36915887850467
03;ZMA;2021-10-23 00:00:00;24.0;31621.97;1068.54;29.593623074475456;44.5225
03;ZMA;2021-10-24 00:00:00;24.0;31692.99;1056.22;30.00604987597281;44.009166666666665
03;ZMA;2021-10-25 00:00:00;11.07;14692.04;483.9;30.361727629675556;43.71273712737127
03;ZMA;2021-10-26 00:00:00;18.65;24656.69;835.4;29.514831218577925;44.793565683646115
03;ZMA;2021-10-27 00:00:00;0.0;0.0;0.0;;
03;ZMA;2021-11-01 00:00:00;15.56;20432.48;646.5;31.60476411446249;41.548843187660665
03;ZMA;2021-11-02 00:00:00;0.57;735.35;14.96;49.154411764705884;26.245614035087723
03;ZMA;2021-11-06 00:00:00;9.41;12430.25;400.9;31.00586181092542;42.60361317747077
03;ZMA;2021-11-07 00:00:00;23.2;30441.72;947.0;32.14542766631468;40.81896551724138
03;ZMA;2021-11-08 00:00:00;0.0;0.0;0.0;;
03;ZMA;2021-11-15 00:00:00;14.65;19733.44;558.54;35.33039710674258;38.12559726962457
03;ZMA;2021-11-16 00:00:00;6.66;8992.04;273.68;32.85603624671149;41.093093093093096
03;ZMA;2021-11-29 00:00:00;15.74;20952.23;630.42;33.235351035817395;40.05209656925032
03;ZMA;2021-11-30 00:00:00;19.94;26991.72;809.32;33.35110957346908;40.587763289869606
03;ZMA;2021-12-01 00:00:00;0.0;0.0;0.0;;
03;ZMA;2021-12-08 00:00:00;13.99;18575.8;586.24;31.686340065502183;41.90421729807005
03;ZMA;2021-12-09 00:00:00;12.71;17021.34;539.35;31.55898767034393;42.43509047993706
03;ZMA;2021-12-18 00:00:00;4.59;6116.56;203.51;30.055328976463077;44.33769063180828
03;ZMA;2021-12-19 00:00:00;19.02;25407.32;840.37;30.23349239025667;44.18349106203996
03;ZMA;2021-12-20 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-02-13 00:00:00;16.2;20833.44;769.64;27.069071254092822;47.50864197530864
03;ZMA;2022-02-14 00:00:00;0.76;968.79;27.41;35.34439985406786;36.06578947368421
03;ZMA;2022-02-16 00:00:00;11.16;14433.44;535.0;26.978392523364487;47.93906810035842
03;ZMA;2022-02-17 00:00:00;2.93;3739.49;137.63;27.17060233960619;46.972696245733786
03;ZMA;2022-03-02 00:00:00;7.42;9442.99;344.82;27.385273476016472;46.471698113207545
03;ZMA;2022-03-03 00:00:00;16.84;21200.0;776.02;27.31888353392954;46.081947743467936
03;ZMA;2022-03-04 00:00:00;5.11;6441.72;228.82;28.151909798094575;44.77886497064579
03;ZMA;2022-03-05 00:00:00;24.0;30142.04;1062.0;28.382335216572507;44.25
03;ZMA;2022-03-06 00:00:00;1.71;2180.25;72.52;30.064120242691672;42.409356725146196
03;ZMA;2022-03-29 00:00:00;14.45;18545.22;612.34;30.285821602377766;42.3764705882353
03;ZMA;2022-03-30 00:00:00;5.57;7137.58;231.08;30.887917604292884;41.48653500897666
03;ZMA;2022-04-03 00:00:00;22.26;28612.42;931.78;30.70726995642748;41.858939802336025
03;ZMA;2022-04-04 00:00:00;5.08;6531.85;204.27;31.976550643755814;40.210629921259844
03;ZMA;2022-04-18 00:00:00;22.05;27926.43;879.3;31.759843056977143;39.87755102040816
03;ZMA;2022-04-19 00:00:00;0.5;619.11;12.79;48.40578577013292;25.58
03;ZMA;2022-04-20 00:00:00;0.46;584.71;19.28;30.327282157676347;41.91304347826087
03;ZMA;2022-04-21 00:00:00;14.27;18324.52;565.42;32.40868734745853;39.62298528381219
03;ZMA;2022-04-22 00:00:00;6.53;8486.62;229.2;37.02713787085516;35.09954058192955
03;ZMA;2022-04-23 00:00:00;11.17;14625.48;437.76;33.409813596491226;39.19068934646374
03;ZMA;2022-04-24 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-04-25 00:00:00;6.7;8497.13;246.52;34.46831900048677;36.79402985074627
03;ZMA;2022-04-26 00:00:00;14.0;17542.04;494.28;35.49008659059643;35.30571428571428
03;ZMA;2022-04-28 00:00:00;15.75;19633.12;527.93;37.1888697365181;33.51936507936507
03;ZMA;2022-04-29 00:00:00;7.91;9910.51;298.59;33.19103117987877;37.748419721871045
03;ZMA;2022-05-08 00:00:00;18.37;22714.65;743.02;30.570711420957714;40.4474686989657
03;ZMA;2022-05-09 00:00:00;0.69;842.68;20.17;41.77887952404561;29.23188405797102
03;ZMA;2022-05-15 00:00:00;19.46;24489.49;790.18;30.992292895289683;40.60534429599177
03;ZMA;2022-05-16 00:00:00;0.47;583.76;12.66;46.11058451816746;26.93617021276596
03;ZMA;2022-05-17 00:00:00;13.38;16957.96;549.66;30.85172652184987;41.08071748878923
03;ZMA;2022-05-18 00:00:00;1.14;1451.59;44.68;32.488585496866605;39.192982456140356
03;ZMA;2022-05-22 00:00:00;10.01;12217.2;374.38;32.633153480420965;37.400599400599404
03;ZMA;2022-05-23 00:00:00;8.87;10875.16;331.52;32.8039333976834;37.37542277339346
03;ZMA;2022-05-29 00:00:00;12.66;15885.67;529.91;29.97805287690363;41.85703001579778
03;ZMA;2022-06-06 00:00:00;11.21;13698.09;422.22;32.44301548955521;37.664585191793044
03;ZMA;2022-06-07 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-06-12 00:00:00;16.8;20428.03;635.06;32.1670865744969;37.80119047619047
03;ZMA;2022-06-13 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-06-19 00:00:00;11.02;13319.43;432.74;30.77929010491288;39.26860254083485
03;ZMA;2022-06-20 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-06-26 00:00:00;18.56;22321.97;721.48;30.939138992071854;38.87284482758621
03;ZMA;2022-06-27 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-06-28 00:00:00;0.26;317.52;5.6;56.7;21.538461538461537
03;ZMA;2022-07-07 00:00:00;13.9;17156.37;580.1;29.574849163937248;41.73381294964029
03;ZMA;2022-07-08 00:00:00;12.24;14958.92;496.66;30.119035154834293;40.576797385620914
03;ZMA;2022-07-25 00:00:00;13.29;16094.59;485.4;33.1573753605274;36.52370203160271
03;ZMA;2022-07-26 00:00:00;14.92;18003.5;578.34;31.129612338762662;38.762734584450406
03;ZMA;2022-08-15 00:00:00;7.07;9191.4;304.58;30.17729332195154;43.080622347949074
03;ZMA;2022-08-16 00:00:00;20.61;26619.11;896.31;29.698552956008527;43.48908296943231
03;ZMA;2022-08-17 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-08-28 00:00:00;16.94;21442.99;710.68;30.172496763662974;41.95277449822904
03;ZMA;2022-08-29 00:00:00;0.01;12.42;0.0;inf;0.0
03;ZMA;2022-08-30 00:00:00;6.93;8764.01;288.08;30.422139683421275;41.56998556998557
03;ZMA;2022-09-11 00:00:00;1.25;1570.38;49.82;31.521075873143317;39.856
03;ZMA;2022-09-12 00:00:00;22.31;27959.87;903.02;30.962625412504707;40.47601972209772
03;ZMA;2022-09-13 00:00:00;0.0;0.0;0.0;;
03;ZMA;2022-10-08 00:00:00;5.93;7327.71;231.58;31.64224026254426;39.0522765598651
03;ZMA;2022-10-09 00:00:00;19.18;23749.68;768.35;30.909975922431183;40.0599582898853
03;ZMA;2022-10-10 00:00:00;1.77;2288.54;73.9;30.9680649526387;41.75141242937853
03;ZMA;2022-10-11 00:00:00;7.15;8888.22;298.7;29.756344158018077;41.77622377622377
03;ZMA;2022-11-02 00:00:00;21.09;26376.75;854.45;30.86985780326526;40.51446183025131
03;ZMA;2022-11-03 00:00:00;5.72;7189.17;240.19;29.931179482909364;41.99125874125874
03;ZMA;2022-11-04 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-01-15 00:00:00;9.33;12748.21;473.44;26.92677002365664;50.743837084673096
03;ZMB;2018-01-16 00:00:00;0.7;803.74;27.24;29.505873715124817;38.91428571428571
03;ZMB;2018-01-20 00:00:00;3.11;4326.05;163.74;26.420239403933063;52.64951768488746
03;ZMB;2018-01-21 00:00:00;19.01;25647.23;961.92;26.662539504324684;50.60073645449763
03;ZMB;2018-01-22 00:00:00;0.87;1026.39;34.42;29.81958163858222;39.5632183908046
03;ZMB;2018-01-25 00:00:00;0.02;24.01;0.7;34.300000000000004;35.0
03;ZMB;2018-01-26 00:00:00;0.05;64.54;1.98;32.5959595959596;39.599999999999994
03;ZMB;2018-01-27 00:00:00;17.58;23981.11;915.44;26.19626627632614;52.072810011376575
03;ZMB;2018-01-28 00:00:00;22.43;29833.93;1174.31;25.40549769651966;52.35443602318323
03;ZMB;2018-01-29 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-01-31 00:00:00;1.21;1676.65;51.21;32.74067564928725;42.32231404958678
03;ZMB;2018-02-01 00:00:00;0.04;58.02;1.88;30.861702127659576;46.99999999999999
03;ZMB;2018-02-02 00:00:00;5.57;7645.76;299.2;25.554010695187166;53.71633752244165
03;ZMB;2018-02-03 00:00:00;24.0;32446.54;1207.97;26.860385605602787;50.33208333333334
03;ZMB;2018-02-04 00:00:00;1.4;1737.01;55.69;31.190698509606754;39.77857142857143
03;ZMB;2018-02-05 00:00:00;0.02;25.69;0.65;39.52307692307692;32.5
03;ZMB;2018-02-06 00:00:00;0.02;22.86;0.65;35.169230769230765;32.5
03;ZMB;2018-02-07 00:00:00;0.02;28.08;0.84;33.42857142857143;42.0
03;ZMB;2018-02-08 00:00:00;9.35;12844.68;487.08;26.37078098053708;52.09411764705882
03;ZMB;2018-02-09 00:00:00;10.74;14500.09;550.05;26.361403508771932;51.215083798882674
03;ZMB;2018-02-10 00:00:00;8.7;11690.8;432.16;27.05201777119585;49.67356321839081
03;ZMB;2018-02-11 00:00:00;1.48;2050.3;56.24;36.45625889046942;38.0
03;ZMB;2018-02-16 00:00:00;1.0;1405.52;42.71;32.9084523530789;42.71
03;ZMB;2018-02-17 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-02-18 00:00:00;9.55;12982.03;469.46;27.65311208622673;49.15811518324607
03;ZMB;2018-02-19 00:00:00;0.16;74.31;0.0;inf;0.0
03;ZMB;2018-02-24 00:00:00;9.0;12315.6;446.74;27.56771276357613;49.63777777777778
03;ZMB;2018-02-25 00:00:00;13.89;18705.79;664.33;28.157376605000525;47.82793376529878
03;ZMB;2018-03-02 00:00:00;5.28;7125.83;264.9;26.900075500188752;50.17045454545454
03;ZMB;2018-03-03 00:00:00;6.62;8846.36;324.65;27.248914215308798;49.04078549848942
03;ZMB;2018-03-06 00:00:00;0.03;59.28;1.14;52.00000000000001;38.0
03;ZMB;2018-03-07 00:00:00;16.82;22437.0;846.82;26.495595285893103;50.346016646848994
03;ZMB;2018-03-08 00:00:00;21.73;29318.46;1104.47;26.545275109328454;50.826967326277035
03;ZMB;2018-03-09 00:00:00;19.04;25692.63;953.77;26.937972467156655;50.092962184873954
03;ZMB;2018-03-10 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-03-12 00:00:00;3.43;4655.0;193.93;24.00350641984221;56.53935860058309
03;ZMB;2018-03-13 00:00:00;4.7;6503.37;238.44;27.274660291897334;50.73191489361702
03;ZMB;2018-03-14 00:00:00;13.62;18487.79;697.14;26.5194795880311;51.18502202643172
03;ZMB;2018-03-15 00:00:00;24.0;32403.72;1216.08;26.646043023485298;50.669999999999995
03;ZMB;2018-03-16 00:00:00;24.0;32394.28;1216.3;26.63346213927485;50.67916666666667
03;ZMB;2018-03-17 00:00:00;20.39;27008.81;1040.52;25.9570310998347;51.0308974987739
03;ZMB;2018-03-18 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-03-21 00:00:00;15.57;21137.28;817.52;25.85536745278403;52.50610147719974
03;ZMB;2018-03-22 00:00:00;20.92;28269.44;1042.53;27.11618850296874;49.83413001912045
03;ZMB;2018-03-23 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-03-25 00:00:00;16.96;21438.94;783.99;27.345935534892025;46.22582547169811
03;ZMB;2018-03-26 00:00:00;2.39;3275.09;121.5;26.955473251028806;50.83682008368201
03;ZMB;2018-03-27 00:00:00;24.0;32159.23;1198.42;26.834690676056805;49.93416666666667
03;ZMB;2018-03-28 00:00:00;3.59;4786.74;179.26;26.702778087693854;49.93314763231198
03;ZMB;2018-03-31 00:00:00;17.49;23553.69;893.77;26.353189299260436;51.101772441395084
03;ZMB;2018-04-01 00:00:00;24.0;31765.91;1220.73;26.022060570314483;50.86375
03;ZMB;2018-04-02 00:00:00;23.89;31893.89;1208.9;26.38257093225246;50.60276266220176
03;ZMB;2018-04-03 00:00:00;13.53;18122.41;671.14;27.002428703400184;49.60384331116038
03;ZMB;2018-04-04 00:00:00;6.64;8924.09;340.48;26.21032072368421;51.277108433734945
03;ZMB;2018-04-05 00:00:00;24.0;32167.5;1171.96;27.447609133417522;48.83166666666667
03;ZMB;2018-04-06 00:00:00;24.0;32289.89;1147.52;28.138847253206915;47.81333333333333
03;ZMB;2018-04-07 00:00:00;24.0;31959.67;1130.06;28.281392138470522;47.08583333333333
03;ZMB;2018-04-08 00:00:00;1.21;1544.99;45.25;34.14342541436464;37.396694214876035
03;ZMB;2018-04-09 00:00:00;10.75;14231.05;519.02;27.419078262880042;48.28093023255814
03;ZMB;2018-04-10 00:00:00;22.53;29822.85;1080.53;27.60020545473055;47.959609409675984
03;ZMB;2018-04-11 00:00:00;21.55;28502.32;1040.14;27.402388140058065;48.26635730858469
03;ZMB;2018-04-12 00:00:00;9.52;12694.3;476.84;26.621717976679808;50.088235294117645
03;ZMB;2018-04-13 00:00:00;24.0;31746.42;1209.49;26.247773855095947;50.39541666666667
03;ZMB;2018-04-14 00:00:00;24.0;31862.59;1221.55;26.083737874012527;50.89791666666667
03;ZMB;2018-04-15 00:00:00;18.21;24134.7;927.09;26.032747629679967;50.911037891268535
03;ZMB;2018-04-16 00:00:00;15.77;20824.21;811.9;25.648737529252372;51.483830057070385
03;ZMB;2018-04-17 00:00:00;19.16;25476.06;981.31;25.961276253171782;51.21659707724426
03;ZMB;2018-04-18 00:00:00;9.74;12966.92;498.28;26.023360359637152;51.158110882956876
03;ZMB;2018-04-19 00:00:00;24.0;31994.46;1223.7;26.14567295905859;50.987500000000004
03;ZMB;2018-04-20 00:00:00;15.26;20491.39;796.3;25.73325379881954;52.182175622542594
03;ZMB;2018-04-21 00:00:00;23.34;31607.93;1233.54;25.623757640611576;52.850899742930594
03;ZMB;2018-04-22 00:00:00;2.4;3252.44;94.0;34.600425531914894;39.16666666666667
03;ZMB;2018-04-23 00:00:00;11.13;14947.61;572.16;26.124877656599555;51.40700808625336
03;ZMB;2018-04-24 00:00:00;17.66;23888.33;902.76;26.461440471443133;51.11891279728199
03;ZMB;2018-04-25 00:00:00;11.68;15796.86;596.54;26.480805981158014;51.0736301369863
03;ZMB;2018-04-26 00:00:00;21.2;28742.22;1089.18;26.388861345232193;51.37641509433963
03;ZMB;2018-04-27 00:00:00;11.99;16172.22;603.8;26.784067572043725;50.35863219349457
03;ZMB;2018-04-28 00:00:00;14.76;19814.98;745.24;26.58872309591541;50.490514905149055
03;ZMB;2018-04-29 00:00:00;0.9;1201.31;29.16;41.19718792866941;32.4
03;ZMB;2018-04-30 00:00:00;23.24;31117.99;1214.18;25.628811214152762;52.24526678141137
03;ZMB;2018-05-01 00:00:00;13.04;17300.34;679.42;25.46339524888876;52.102760736196316
03;ZMB;2018-05-02 00:00:00;15.71;21208.56;837.86;25.31277301697181;53.332908975175044
03;ZMB;2018-05-03 00:00:00;13.44;18121.52;700.54;25.867930453650043;52.123511904761905
03;ZMB;2018-05-04 00:00:00;8.62;11645.91;443.57;26.2549541222355;51.45823665893272
03;ZMB;2018-05-05 00:00:00;15.31;20500.21;762.5;26.885521311475408;49.804049640757675
03;ZMB;2018-05-06 00:00:00;15.18;20359.4;798.3;25.50344482024302;52.58893280632411
03;ZMB;2018-05-07 00:00:00;23.64;31756.15;1221.6;25.995538637852;51.67512690355329
03;ZMB;2018-05-08 00:00:00;12.91;17418.04;644.24;27.036570222277412;49.902401239349345
03;ZMB;2018-05-09 00:00:00;22.34;29974.58;1138.84;26.3202732605107;50.977618621307066
03;ZMB;2018-05-10 00:00:00;4.3;5753.3;222.38;25.8714812483137;51.716279069767445
03;ZMB;2018-05-11 00:00:00;24.0;31595.32;1220.4;25.88931497869551;50.85
03;ZMB;2018-05-12 00:00:00;17.49;23199.44;870.89;26.638771831115296;49.79359634076616
03;ZMB;2018-05-14 00:00:00;7.23;9649.12;358.81;26.89200412474569;49.62793914246196
03;ZMB;2018-05-15 00:00:00;24.0;32547.36;1203.18;27.051114546451902;50.1325
03;ZMB;2018-05-16 00:00:00;21.5;28767.63;1059.72;27.146444343788925;49.289302325581396
03;ZMB;2018-05-17 00:00:00;23.62;32678.11;1158.85;28.198740130301594;49.06223539373412
03;ZMB;2018-05-18 00:00:00;12.69;17081.84;596.82;28.621426895881502;47.030732860520104
03;ZMB;2018-05-20 00:00:00;9.39;12485.33;476.26;26.215365556628733;50.71991480298189
03;ZMB;2018-05-21 00:00:00;24.0;31295.31;1260.8;24.821787753807108;52.53333333333333
03;ZMB;2018-05-22 00:00:00;3.37;4477.93;170.91;26.200514890878242;50.71513353115727
03;ZMB;2018-05-23 00:00:00;2.02;2761.74;109.3;25.26752058554437;54.10891089108911
03;ZMB;2018-05-24 00:00:00;20.49;27675.7;1021.98;27.08047124209867;49.8770131771596
03;ZMB;2018-05-25 00:00:00;9.87;12942.62;474.56;27.272884356035064;48.08105369807498
03;ZMB;2018-05-26 00:00:00;24.0;32640.52;1207.08;27.04089207011963;50.294999999999995
03;ZMB;2018-05-27 00:00:00;2.53;3380.45;117.4;28.794293015332194;46.403162055335976
03;ZMB;2018-05-28 00:00:00;2.61;3578.85;130.59;27.4052377670572;50.03448275862069
03;ZMB;2018-05-29 00:00:00;20.89;30936.82;1144.62;27.028026768709267;54.79272379128769
03;ZMB;2018-05-30 00:00:00;23.0;30938.46;1128.04;27.42674018651821;49.04521739130435
03;ZMB;2018-05-31 00:00:00;5.96;7840.16;304.24;25.769655535103865;51.04697986577182
03;ZMB;2018-06-01 00:00:00;16.1;21565.11;797.92;27.02665680770002;49.56024844720496
03;ZMB;2018-06-02 00:00:00;24.0;31587.16;1165.72;27.09669560443331;48.571666666666665
03;ZMB;2018-06-03 00:00:00;1.64;2109.0;65.28;32.306985294117645;39.80487804878049
03;ZMB;2018-06-04 00:00:00;9.98;13357.65;481.43;27.74577820243857;48.23947895791583
03;ZMB;2018-06-05 00:00:00;23.54;31456.45;1140.06;27.591924986404226;48.43075615972812
03;ZMB;2018-06-06 00:00:00;20.97;28095.09;1053.08;26.678970258669807;50.21840724845016
03;ZMB;2018-06-07 00:00:00;24.0;32135.09;1198.01;26.82372434286859;49.91708333333333
03;ZMB;2018-06-08 00:00:00;6.36;8434.49;294.96;28.595368863574723;46.37735849056603
03;ZMB;2018-06-09 00:00:00;0.61;789.82;34.44;22.933217189314753;56.45901639344262
03;ZMB;2018-06-10 00:00:00;0.76;1024.4;31.69;32.32565478068791;41.69736842105263
03;ZMB;2018-06-11 00:00:00;19.79;26575.55;1015.44;26.171462617190574;51.310763011622036
03;ZMB;2018-06-12 00:00:00;7.89;10517.23;404.92;25.973599723402153;51.320659062103935
03;ZMB;2018-06-13 00:00:00;7.6;9973.43;399.07;24.991680657528754;52.50921052631579
03;ZMB;2018-06-14 00:00:00;5.38;7139.61;256.66;27.817384867139403;47.70631970260224
03;ZMB;2018-06-15 00:00:00;13.68;18283.93;690.71;26.471210783107235;50.490497076023395
03;ZMB;2018-06-16 00:00:00;17.48;23202.0;854.52;27.152085381266676;48.88558352402746
03;ZMB;2018-06-17 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-06-18 00:00:00;21.8;31242.16;1122.22;27.83960364277949;51.47798165137615
03;ZMB;2018-06-19 00:00:00;10.01;13639.74;502.88;27.12325007954184;50.23776223776224
03;ZMB;2018-06-20 00:00:00;21.0;28711.54;1091.12;26.313824327296725;51.95809523809523
03;ZMB;2018-06-21 00:00:00;0.72;963.51;30.84;31.242217898832685;42.833333333333336
03;ZMB;2018-06-22 00:00:00;12.4;16567.69;625.41;26.49092595257511;50.43629032258064
03;ZMB;2018-06-23 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-06-25 00:00:00;12.42;16641.22;632.16;26.32437990382182;50.89855072463768
03;ZMB;2018-06-26 00:00:00;5.5;7431.4;276.74;26.853364168533638;50.31636363636364
03;ZMB;2018-06-27 00:00:00;15.3;20427.78;795.76;25.670780134713983;52.01045751633987
03;ZMB;2018-06-28 00:00:00;1.84;2468.36;97.01;25.444387176579735;52.72282608695652
03;ZMB;2018-06-29 00:00:00;0.68;912.7;28.76;31.735048678720446;42.294117647058826
03;ZMB;2018-07-01 00:00:00;0.29;387.44;11.53;33.602775368603645;39.758620689655174
03;ZMB;2018-07-02 00:00:00;18.32;24331.77;939.94;25.886514032810602;51.306768558951966
03;ZMB;2018-07-03 00:00:00;9.28;12433.76;470.38;26.433436795782136;50.6875
03;ZMB;2018-07-04 00:00:00;24.0;31940.07;1225.72;26.058210684332472;51.071666666666665
03;ZMB;2018-07-05 00:00:00;4.64;6243.53;248.06;25.169434814157864;53.46120689655173
03;ZMB;2018-07-06 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-07-09 00:00:00;18.28;24028.29;847.1;28.365352378703815;46.340262582056894
03;ZMB;2018-07-10 00:00:00;23.25;30812.19;1163.81;26.475275173782663;50.056344086021504
03;ZMB;2018-07-11 00:00:00;24.0;32679.32;1250.59;26.13112211036391;52.10791666666666
03;ZMB;2018-07-12 00:00:00;2.74;3651.84;139.8;26.121888412017167;51.02189781021898
03;ZMB;2018-07-14 00:00:00;0.22;284.11;8.9;31.92247191011236;40.45454545454545
03;ZMB;2018-07-15 00:00:00;1.21;1596.11;44.9;35.548106904231624;37.107438016528924
03;ZMB;2018-07-16 00:00:00;17.17;22630.72;883.36;25.618909617822858;51.44787419918462
03;ZMB;2018-07-17 00:00:00;14.69;19390.95;723.66;26.795663709476827;49.26208304969367
03;ZMB;2018-07-18 00:00:00;23.21;30607.54;1183.58;25.86013619696176;50.994398965962944
03;ZMB;2018-07-19 00:00:00;21.5;28401.83;1113.23;25.512993720974105;51.77813953488372
03;ZMB;2018-07-20 00:00:00;16.17;21215.92;843.75;25.14479407407407;52.179962894248604
03;ZMB;2018-07-21 00:00:00;19.55;25685.4;973.8;26.376463339494766;49.81074168797954
03;ZMB;2018-07-22 00:00:00;0.0;0.0;0.0;;
03;ZMB;2018-07-24 00:00:00;1.36;1848.93;74.42;24.844531040042998;54.720588235294116
03;ZMB;2018-07-25 00:00:00;21.12;28062.75;1095.34;25.620127083827853;51.86268939393939
03;ZMB;2018-07-26 00:00:00;22.96;30725.59;1286.14;23.889770942510143;56.01655052264809
03;ZMB;2018-07-27 00:00:00;24.0;31670.88;1283.9;24.667715554170886;53.49583333333334
03;ZMB;2018-07-28 00:00:00;20.81;27252.76;1048.2;25.99958023278;50.37001441614609
03;ZMB;2018-07-29 00:00:00;0.92;1164.61;62.38;18.669605642834238;67.80434782608695
03;ZMB;2018-07-30 00:00:00;7.92;10512.35;411.96;25.51789008641616;52.015151515151516
